,step,reward,actor_loss,alpha,alpha_loss,avg_conservative_loss,avg_smooth_loss,conservative_weight,critic_loss,max_actor_loss,max_alpha_loss,max_critic_loss,max_mle_prob,max_q1,max_q2,max_target_q,max_v,max_value_loss,max_weight,min_actor_loss,min_alpha_loss,min_critic_loss,min_mle_prob,min_q1,min_q2,min_target_q,min_v,min_value_loss,min_weight,mle_prob,q1,q2,target_q,v,value_loss,weight,eval_time,time
42,420000,3.882084985178469,-89.47404,0.036013253,-0.47697622,0.00032561124,0.36657724,0.0,0.9634198,1.4160728,32.1484,52.537643,17.757263,92.78286,93.02374,93.30828,92.80192,0.73160183,0.7,-93.510864,-32.99956,0.0006454953,-8.879866,-1.632474,-1.0505422,-3.0316625,-2.8009381,5.769951e-07,0.3,5.937459,88.887665,89.21117,89.16162,89.04784,0.03475672,0.4578125,5.773855924606323,45.19679379065831
43,430000,6.162034459557578,-89.06028,0.03530527,1.744548,-0.00030960888,0.3942015,0.0,0.5464726,2.7333972,63.57041,10.413397,16.549644,93.33617,92.80024,93.015236,92.67389,0.9096443,0.7,-93.695145,-34.659687,6.975519e-05,-15.380804,-1.8407042,-2.4838822,-2.2157269,-2.0330431,2.1554296e-08,0.3,6.2997646,88.56002,88.34283,88.57692,88.4979,0.032978386,0.5,5.788214445114136,46.22543581326803
44,440000,5.137230893879396,-89.05286,0.03472643,-0.36686003,0.00027285368,0.40166092,0.0,1.7280929,-50.74934,51.28662,197.005,14.279975,93.003105,92.84207,92.872314,92.52778,2.2169578,0.7,-93.23018,-36.24451,0.0036147526,-12.37126,50.795166,51.98877,51.695427,50.754234,3.042631e-07,0.3,6.002618,88.68472,88.41979,88.19829,88.427895,0.05255827,0.4265625,5.751238822937012,47.25066097577413
45,450000,7.528545868062348,-89.0959,0.035660654,1.1106492,-0.0002324909,0.4458599,0.0,1.5973606,-61.599945,43.89731,130.3824,18.061558,93.762085,93.04234,93.38192,93.131386,10.222473,0.7,-93.488,-39.80046,0.00030224223,-10.073474,60.641247,60.2461,57.390003,61.7153,1.0171672e-06,0.3,6.184325,88.84158,88.407364,88.57611,88.59807,0.102284685,0.45,5.732746124267578,48.27805341879527
46,460000,6.193617891293473,-89.58718,0.034985133,1.042886,-0.00033879877,0.37779847,0.0,0.6769087,-70.1438,27.335632,24.51823,15.25951,92.90032,93.04479,93.76912,92.94057,0.61480385,0.7,-93.46,-42.349483,0.0002620035,-5.8158126,68.9205,68.504265,68.59127,69.11039,1.2730015e-06,0.3,6.411959,89.10489,88.948654,89.21407,89.07809,0.032605942,0.4734375,5.789923906326294,49.30528366963069
47,470000,2.5371695509168144,-88.13638,0.035070207,-0.8425743,-0.00028978437,0.40239215,0.0,0.5819609,3.8354843,40.354042,31.766237,15.433902,92.7861,93.00132,93.22778,92.652916,0.7978436,0.7,-93.507195,-30.574213,0.00036172778,-9.5497265,-4.539936,-1.5874876,-3.0992808,-2.5721,1.6171835e-07,0.3,5.6351156,87.57295,87.73953,87.59937,87.60091,0.031394597,0.5046875,5.740283966064453,50.33781463305156
48,480000,6.0560544061540735,-89.07456,0.03482617,0.63073575,-3.742706e-05,0.37562537,0.0,0.62082255,1.9063962,38.02618,15.933562,13.878577,93.40083,93.05337,93.40949,93.04711,0.982055,0.7,-93.6622,-32.662437,0.00081763655,-6.5086308,-1.3630738,-1.4003582,-1.3437939,-1.3322556,1.2730016e-08,0.3,6.382938,88.715294,88.48693,88.66298,88.56789,0.02553755,0.47031248,5.668055295944214,51.36449606815974
49,490000,3.79817310826053,-88.92781,0.035484456,0.119817935,-0.0005120531,0.38494235,0.0,1.266011,-2.9697864,25.986292,76.6465,17.224937,92.92678,92.502945,92.59657,92.87545,2.0397618,0.7,-93.31902,-39.68931,0.0016765341,-9.823673,3.4780474,3.0705922,4.5372787,3.9293532,8.5565266e-10,0.3,6.502574,88.38328,88.40373,88.298775,88.508255,0.043381788,0.45,5.759291410446167,52.388599459330244
50,500000,5.169169601916678,-88.88139,0.03424166,-0.6945807,-0.00058324914,0.37260422,0.0,0.81424046,2.1808822,28.324411,37.60222,14.349324,92.5522,92.56063,92.89719,92.483536,2.1640496,0.7,-93.4295,-30.861961,0.0011277525,-4.8543096,-2.6778622,-1.9203967,-1.8645008,-3.6053274,1.5093713e-06,0.3,6.066722,88.2754,88.362595,88.47592,88.341705,0.042926155,0.52187496,5.791354417800903,53.42005310058594
51,510000,4.483010619457095,-88.84796,0.0353637,0.17980254,-0.0001021279,0.40822718,0.0,0.63004386,3.8986077,28.418427,13.371159,15.79131,93.15932,93.27927,93.13626,93.27794,0.87420064,0.7,-93.74486,-31.421038,0.00025436172,-4.3720694,-4.153804,-3.6034489,-2.9323065,-3.0975044,3.6950226e-08,0.3,6.4465885,88.16311,88.411354,88.41189,88.311,0.035920803,0.4609375,5.77929949760437,54.451574726899466
