,step,reward,actor_loss,alpha,alpha_loss,avg_conservative_loss,avg_smooth_loss,conservative_weight,critic_loss,max_actor_loss,max_alpha_loss,max_critic_loss,max_mle_prob,max_q1,max_q2,max_target_q,max_v,max_value_loss,max_weight,min_actor_loss,min_alpha_loss,min_critic_loss,min_mle_prob,min_q1,min_q2,min_target_q,min_v,min_value_loss,min_weight,mle_prob,q1,q2,target_q,v,value_loss,weight,eval_time,time
29,290000,62.565155113612356,-61.03634,2.608847e-37,-74.92541,-0.019836444,7.108068,1.0,4.9829335,6.9090376,5391.6846,137.37477,17.632355,105.00555,104.93591,102.86859,105.2855,15.980114,0.7,-106.58545,-861.18286,0.0073832017,-16.122875,-5.1852145,-5.52887,-7.20743,-6.5938063,2.9194327e-05,0.3,0.9188216,59.651554,59.791016,59.197453,59.50342,0.7068057,0.40156248,6.262701511383057,30.98607138792674
30,300000,71.33042268307901,-54.567772,1.4420115e-38,-138.889,-0.0050335936,7.052813,1.0,5.0625925,6.9875884,2759.0742,131.97845,20.25102,103.29076,103.99546,102.59401,102.23086,25.230972,0.7,-104.56517,-1175.1156,0.0026207305,-14.746618,-10.800235,-9.10684,-8.919951,-6.9874115,0.0001011284,0.3,0.74179345,53.662506,53.44378,53.30475,53.53488,0.68906057,0.47968748,7.284335374832153,32.02737000783284
31,310000,85.67421570681387,-58.43931,8.02633e-40,-199.1148,-0.007824975,6.9841065,1.0,4.1150723,17.665255,1317.3488,71.292885,29.26694,99.35425,100.653595,99.286705,99.341606,7.194029,0.7,-103.04332,-1108.968,0.0018683001,-13.288245,-15.857763,-15.669337,-11.195601,-16.818388,1.6261329e-05,0.3,1.1264218,57.303688,57.32852,56.988487,56.999687,0.45802122,0.45468748,7.682846307754517,33.06909745534261
32,320000,68.84076709014141,-57.022186,4.5017e-41,-50.327896,-0.010048996,7.595611,1.0,5.5188,6.779398,4696.702,109.45874,15.667671,104.30349,105.018166,104.358864,104.87604,12.101548,0.7,-108.9558,-997.30133,0.0034693982,-14.619257,-5.683268,-5.2574234,-4.129951,-6.2819996,8.260759e-07,0.3,0.7941985,55.651955,55.82841,56.01704,55.76428,0.70695245,0.42499998,6.272475242614746,34.07898550430934
33,330000,82.89430671217406,-56.225517,2.489e-42,-118.20694,-0.019969506,7.3956122,1.0,3.3860404,14.040976,2072.7185,84.92102,20.352985,98.87553,97.64485,97.74567,98.05316,10.143112,0.7,-101.93813,-1151.215,0.0025822571,-17.422804,-15.550116,-12.848587,-12.220344,-12.945132,2.9855593e-05,0.3,0.6332177,54.791023,54.894913,54.716827,54.73884,0.6110008,0.4578125,7.298252105712891,35.09583983421326
34,340000,67.54643859837377,-59.21222,1.39e-43,-141.35548,-0.0060508363,7.4816184,1.0,5.921265,11.970269,1783.402,101.977684,17.54815,106.70581,105.59382,107.05462,106.885826,13.603631,0.7,-107.19507,-1325.5342,0.016756278,-13.499308,-13.757693,-10.300456,-11.905503,-13.551205,2.2396012e-08,0.3,0.9052887,57.999245,57.924294,58.30258,58.35901,0.81076807,0.434375,6.241030931472778,36.10192754268646
35,350000,60.502292463130814,-57.366802,8e-45,-78.76337,-0.009137767,7.380975,1.0,4.160477,8.60578,8257.776,60.119328,20.254662,103.747215,103.80512,105.10557,105.29735,17.131247,0.7,-106.69582,-1385.0292,0.0030308033,-18.034702,-8.515463,-8.038476,-10.196867,-9.432523,7.591778e-07,0.3,1.1811483,55.837532,55.871796,56.09993,55.91249,0.6586602,0.46249998,5.723738431930542,37.10131990114848
36,360000,75.1714691732116,-56.62809,0.0,-144.20636,-0.017821942,7.5154796,1.0,5.2709618,5.0741243,5147.4497,175.09941,16.903671,102.75699,103.52631,102.991165,103.54147,10.046092,0.7,-105.92094,-1347.4143,0.00029345468,-12.915169,-3.8056488,-4.289598,-5.123013,-5.427379,1.0890787e-05,0.3,0.31971908,54.970467,55.241512,55.396965,55.54769,0.6632233,0.421875,6.776808261871338,38.118644603093465
37,370000,90.20746075190677,-57.5401,0.0,-180.97177,-0.01650763,7.5048633,1.0,3.46623,3.3553195,2211.3005,66.710976,21.957912,102.76594,102.76562,103.23988,103.29909,12.051193,0.7,-104.59508,-1368.9,0.00034529902,-26.443233,-6.8337274,-3.384882,-3.7788339,-4.0824385,9.562355e-08,0.3,0.84275895,56.38159,56.402153,56.617615,56.559967,0.5425179,0.46249998,7.93899130821228,39.155144202709195
38,380000,71.6404557529187,-56.722,0.0,-127.11209,-0.012683819,7.6726985,1.0,4.890424,5.957321,6123.6367,87.75101,20.973614,98.24774,98.4781,97.43068,97.930016,15.360382,0.7,-102.4884,-1256.5505,0.002019698,-20.66959,-9.342244,-9.124116,-9.311369,-9.517353,7.700874e-07,0.3,1.030801,55.382023,55.47403,55.312183,55.385353,0.59589887,0.465625,6.4684507846832275,40.16943480968475
