,step,reward,actor_loss,alpha,alpha_loss,avg_conservative_loss,avg_smooth_loss,conservative_weight,critic_loss,max_actor_loss,max_alpha_loss,max_critic_loss,max_mle_prob,max_q1,max_q2,max_target_q,max_v,max_value_loss,max_weight,min_actor_loss,min_alpha_loss,min_critic_loss,min_mle_prob,min_q1,min_q2,min_target_q,min_v,min_value_loss,min_weight,mle_prob,q1,q2,target_q,v,value_loss,weight,eval_time,time
23,230000,78.2027607743711,-87.52255,8.958842e-25,1.3166666,0.0013505322,3.9943454,1.0,2.7528694,-9.771026,648.0443,147.51117,17.252775,104.99292,104.83171,104.35477,104.43123,2.5153482,0.7,-114.80073,-523.74066,0.0020002408,-4.387969,4.262528,4.9021897,2.3800006,2.359402,2.514571e-09,0.3,5.847369,81.84363,81.70875,81.268394,81.35463,0.11175877,0.46875,7.563369274139404,26.072326068083445
24,240000,66.12161426010954,-84.85677,1.0560964e-25,-6.317394,-0.009013062,4.039888,1.0,1.4144253,-7.3534746,632.2279,59.598667,21.924564,102.901665,102.895004,103.214775,103.17977,15.631789,0.7,-122.34822,-781.8681,4.4601038e-05,-4.644952,0.88696456,1.9129276,1.4757026,1.858193,1.5759724e-07,0.3,5.5919805,79.2577,79.334,79.339935,79.21036,0.19755213,0.4375,7.071680545806885,27.129724049568175
25,250000,80.0453436114729,-85.51269,1.2834355e-26,-9.728017,-0.006031962,4.7568607,1.0,2.105081,-5.874809,765.77625,93.41937,16.829733,102.07365,102.148254,102.0497,102.650856,6.8118277,0.7,-112.83486,-507.39774,0.0017914046,-3.5058417,5.8248596,5.4223533,4.3313217,4.014263,3.319513e-06,0.3,5.4530764,80.029465,80.01898,80.05676,80.131744,0.17803773,0.453125,7.937549829483032,28.1987966577212
26,260000,77.92746993110137,-85.545746,1.6452934e-27,-41.22209,-0.0068981177,4.292032,1.0,2.2099767,-10.340574,751.05646,66.886246,17.561068,103.407936,103.44386,103.80059,103.70153,8.197786,0.7,-115.77304,-727.5411,0.0021573454,-2.3875904,4.3771443,7.5284576,6.837864,7.649809,2.521556e-08,0.3,5.5638247,80.051926,80.066284,80.002365,80.18064,0.19768025,0.41562498,7.441279411315918,29.256001007556915
27,270000,79.91294270744335,-87.708405,2.1491428e-28,-4.703432,-0.009713256,3.9790056,1.0,1.6510906,-8.281348,786.97833,60.467068,19.69772,102.40696,102.39678,102.18221,102.46908,10.5220585,0.7,-114.720215,-865.45056,0.00026957114,-6.314336,5.903944,6.542889,5.902151,5.8747735,4.685554e-06,0.3,5.459382,82.28957,82.32956,82.285835,82.47953,0.18293902,0.4640625,7.84546971321106,30.322547686100005
28,280000,67.43127958008893,-89.39963,2.8526838e-29,27.57666,-0.0030818542,3.918677,1.0,1.1177523,-14.007827,1980.8525,62.885826,24.940516,104.556984,104.558,104.29982,104.54375,7.9824247,0.7,-119.09894,-768.54004,0.00061360706,-3.169776,6.630559,7.2641277,7.55608,6.2968793,1.1533674e-06,0.3,6.2731237,83.1985,83.26561,82.90936,83.01222,0.11864763,0.5078125,6.81009578704834,31.372616028785707
29,290000,69.03643775912673,-85.410484,3.93245e-30,-16.041378,-0.008858911,4.3763824,1.0,2.683486,-12.748604,782.5731,262.1473,19.04722,101.58013,101.192375,101.60245,101.3205,3.6385853,0.7,-116.506355,-686.1043,0.00040456327,-3.90059,4.066501,4.916485,4.5556545,3.2428963,1.7968704e-08,0.3,6.245655,79.2663,79.191925,79.32964,79.272095,0.10826178,0.490625,6.918009042739868,32.42199015220006
30,300000,81.79715673829949,-85.04348,5.239163e-31,-7.8324637,-0.009936639,3.8231313,1.0,1.1013571,0.450419,783.9492,40.88012,18.870274,103.98665,104.987915,104.252075,103.99237,5.011835,0.7,-112.840256,-637.29895,0.00026168674,-5.962575,0.8533463,-0.1834479,-0.6007086,0.5481346,9.782961e-08,0.3,5.5364437,79.554924,79.50924,79.53842,79.549866,0.12773831,0.46093747,8.637104749679565,33.49554547866185
31,310000,70.66785646957801,-86.80481,7.167013e-32,-13.55455,-0.006046455,4.2571564,1.0,1.678946,-15.275175,875.65625,105.03819,18.025953,103.48921,103.23189,103.437996,103.37736,4.9634905,0.7,-120.87859,-674.09454,7.141777e-05,-4.209528,11.752863,12.86752,12.186668,11.601793,2.8926124e-06,0.3,5.543459,81.288864,81.28879,80.921524,80.9955,0.13483348,0.43124998,6.740336179733276,34.54495806694031
32,320000,79.15321095408895,-85.24373,1.0411124e-32,-38.469116,-0.011955561,4.3991685,1.0,2.1051755,-6.4056234,1020.85706,136.062,17.51215,101.426575,102.35407,101.38991,102.81097,2.373539,0.7,-116.23889,-770.499,0.0022980345,-4.0833087,3.1731796,2.2425137,5.9257145,5.5615153,1.007925e-06,0.3,5.8077083,79.556244,79.541214,79.829666,79.90672,0.12081116,0.409375,7.642162084579468,35.60957654714584
33,330000,77.34362118707195,-86.73291,1.5209989e-33,2.6152897,-0.017327115,5.0822167,1.0,3.0207734,-24.490513,860.614,100.631805,18.934116,101.79607,101.96217,103.03051,102.98804,21.494307,0.7,-116.803024,-903.5593,0.011073953,-5.604823,19.17436,20.455854,22.669964,21.51671,5.7534085e-06,0.3,5.8487945,80.92523,80.9108,81.81944,81.74635,0.27751115,0.340625,7.4835779666900635,36.671497575442
34,340000,81.66043637075072,-86.12016,2.247109e-34,-18.13762,-0.0093892235,4.173475,1.0,3.2074146,9.267839,935.2901,143.15591,19.17847,103.93667,103.45492,103.27605,102.767365,10.358457,0.7,-114.96998,-802.75995,0.0028934344,-4.5569305,-2.711762,-4.994747,-4.622328,-3.1939762,0.0,0.3,5.657634,80.54152,80.54152,79.90822,80.09561,0.17359197,0.5109375,7.795348167419434,37.731617256005606
35,350000,79.54868739594804,-88.09134,3.396279e-35,6.683478,-0.011687729,4.1700263,1.0,0.9377461,3.8102815,1332.23,41.819134,18.839073,102.67587,102.29772,101.90537,101.89479,4.1306024,0.7,-116.77447,-764.85724,0.0005046188,-4.3491254,-0.45368928,1.0915403,-4.1880283,-1.9328902,6.9162807e-06,0.3,5.934407,82.227036,82.2067,82.12987,82.10415,0.111712076,0.5421875,7.700308322906494,38.799076068401334
36,360000,72.11578453409237,-81.26137,5.192453e-36,-43.846497,-0.014231915,4.167231,1.0,2.1542702,-4.867491,1157.9213,172.68875,19.657747,102.79746,102.80925,102.55679,102.54272,6.3619633,0.7,-115.62788,-1107.7631,0.0011593495,-4.3176336,2.3014917,3.0493276,3.3818774,2.8823552,1.1265977e-06,0.3,5.4836226,75.83815,75.893394,75.985504,75.83902,0.14088209,0.465625,6.942514419555664,39.855283896128334
37,370000,74.00383850264465,-87.20036,8.234164e-37,-14.987247,-0.011307942,3.834372,1.0,1.846359,-19.311268,934.93463,67.56807,19.428753,102.134,102.13059,102.335625,101.95337,8.815813,0.7,-117.442,-919.09705,0.00480918,-7.6451044,12.189232,12.055138,12.291619,11.6808605,2.0995678e-06,0.3,5.654148,81.69736,81.6644,81.896164,81.709595,0.19444688,0.4984375,7.080934286117554,40.907253356774646
